repeat,tsc,us,vporzmm_vz Cycles,vporzmm_vz Unhalt_GHz
0,19440004,7499.929,0.032,3.499
0,19450008,7503.789,0.032,3.497
0,19460000,7507.644,0.032,3.494
0,19470002,7511.503,0.032,3.490
0,19480016,7515.366,0.032,3.485
0,19490012,7519.222,0.032,3.486
0,19500014,7523.081,0.032,3.490
0,19510010,7526.938,0.032,3.493
0,19520010,7530.796,0.032,3.497
0,19530012,7534.654,0.032,3.499
0,19540018,7538.515,0.032,3.494
0,19550014,7542.371,0.032,3.492
0,19560012,7546.228,0.032,3.487
0,19570016,7550.088,0.032,3.484
0,19580006,7553.942,0.032,3.488
0,19590016,7557.804,0.032,3.493
0,19600000,7561.656,0.032,3.496
0,19610014,7565.519,0.032,3.499
0,19620018,7569.379,0.032,3.496
0,19630012,7573.234,0.032,3.491
0,19640014,7577.093,0.032,3.489
0,19650012,7580.950,0.032,3.484
0,19660004,7584.805,0.032,3.488
0,19670004,7588.663,0.032,3.491
0,19680010,7592.523,0.032,3.495
0,19690006,7596.380,0.032,3.498
0,19700004,7600.237,0.032,3.497
0,19710016,7604.100,0.032,3.494
0,19720000,7607.952,0.032,3.489
0,19730014,7611.815,0.032,3.487
0,19740010,7615.671,0.032,3.484
0,19750016,7619.532,0.032,3.491
0,19760004,7623.385,0.032,3.494
0,19770004,7627.243,0.032,3.497
0,19780000,7631.099,0.032,3.499
0,19790006,7634.960,0.032,3.494
0,19800006,7638.818,0.032,3.491
0,19810002,7642.674,0.032,3.486
0,19820000,7646.531,0.032,3.485
0,19830002,7650.390,0.032,3.488
0,19840016,7654.254,0.032,3.494
0,19850008,7658.108,0.032,3.496
0,19860002,7661.964,0.032,3.500
0,19870012,7665.826,0.032,3.495
0,19880010,7669.683,0.032,3.492
0,19890000,7673.537,0.032,3.487
0,19900018,7677.402,0.032,3.486
0,19910010,7681.257,0.032,3.487
0,19920010,7685.115,0.032,3.492
0,19930000,7688.969,0.032,3.495
0,19940010,7692.831,0.032,3.499
0,19950000,7696.685,0.032,3.498
0,19960014,7700.549,0.032,3.492
0,19970000,7704.401,0.032,3.489
0,19980012,7708.264,0.032,3.485
0,19990004,7712.119,0.032,3.495
0,20000014,7715.981,0.032,3.483
0,20010008,7719.836,0.032,3.494
0,20020004,7723.693,0.032,3.497
0,20030000,7727.549,0.032,3.498
0,20040010,7731.411,0.032,3.494
0,20050008,7735.268,0.032,3.489
0,20060006,7739.125,0.032,3.487
0,20070008,7742.984,0.032,3.485
0,20080012,7746.844,0.032,3.490
0,20090002,7750.698,0.032,3.492
0,20100006,7754.557,0.032,3.497
0,20110004,7758.415,0.032,3.498
0,20120010,7762.275,0.032,3.495
0,20130008,7766.132,0.032,3.492
0,20140018,7769.994,0.032,3.487
0,20150000,7773.845,0.032,3.485
0,20160014,7777.708,0.032,3.488
0,20170012,7781.566,0.032,3.491
0,20180016,7785.425,0.032,3.496
0,20190018,7789.284,0.032,3.499
0,20200002,7793.136,0.032,3.496
0,20210016,7796.999,0.032,3.492
0,20220010,7800.855,0.032,3.489
0,20230006,7804.711,0.032,3.484
0,20240016,7808.573,0.032,3.487
0,20250000,7812.425,0.032,3.491
0,20260006,7816.285,0.032,3.494
0,20270002,7820.142,0.032,3.499
0,20280002,7824.000,0.032,3.497
0,20290012,7827.861,0.032,3.494
0,20300014,7831.720,0.032,3.490
0,20310010,7835.577,0.032,3.485
0,20320006,7839.433,0.032,3.486
0,20330008,7843.292,0.032,3.489
0,20340002,7847.148,0.032,3.493
0,20350004,7851.006,0.032,3.497
0,20360014,7854.868,0.032,3.500
0,20370006,7858.723,0.032,3.494
0,20380006,7862.581,0.032,3.491
0,20390016,7866.443,0.032,3.488
0,20400014,7870.300,0.032,3.483
0,20410000,7874.153,0.032,3.489
0,20420016,7878.017,0.032,3.493
0,20430018,7881.876,0.032,3.495
0,20440012,7885.731,0.032,3.500
0,20450016,7889.591,0.032,3.495
0,20460012,7893.447,0.032,3.492
0,20470000,7897.301,0.032,3.488
0,20480006,7901.161,0.032,3.484
0,20490010,7905.020,0.032,3.487
0,20500010,7908.878,0.032,3.492
0,20510016,7912.739,0.032,3.495
0,20520010,7916.594,0.032,3.500
0,20530010,7920.452,0.032,3.497
0,20540010,7924.310,0.032,3.492
0,20550018,7928.171,0.032,3.488
0,20560014,7932.028,0.032,3.485
0,20570010,7935.884,0.032,3.486
0,20580010,7939.742,0.032,3.491
0,20590016,7943.603,0.032,3.494
0,20600014,7947.460,0.032,3.498
0,20610010,7951.316,0.032,3.498
0,20620012,7955.175,0.032,3.494
0,20630014,7959.034,0.032,3.490
0,20640010,7962.890,0.032,3.486
0,20650006,7966.747,0.032,3.486
0,20660012,7970.607,0.032,3.488
0,20670006,7974.463,0.032,3.493
0,20680006,7978.321,0.032,3.497
0,20690018,7982.183,0.032,3.500
0,20700006,7986.037,0.032,3.495
0,20710008,7989.895,0.032,3.491
0,20720014,7993.756,0.032,3.487
0,20730014,7997.614,0.032,3.485
0,20740000,8001.466,0.032,3.487
0,20750016,8005.330,0.032,3.492
0,20760000,8009.182,0.032,3.495
0,20770016,8013.046,0.032,3.500
0,20780016,8016.904,0.032,3.497
0,20790012,8020.761,0.032,3.492
0,20800018,8024.621,0.032,3.489
0,20810012,8028.477,0.032,3.484
0,20820004,8032.332,0.032,3.488
0,20830006,8036.190,0.032,3.490
0,20840014,8040.052,0.032,3.495
0,20850016,8043.910,0.032,3.498
0,20860014,8047.768,0.032,3.498
0,20870004,8051.622,0.032,3.495
0,20880010,8055.482,0.032,3.490
0,20890006,8059.338,0.032,3.484
0,20900000,8063.194,0.032,3.485
0,20910000,8067.052,0.032,3.490
0,20920010,8070.914,0.032,3.494
0,20930014,8074.773,0.032,3.497
0,20940008,8078.629,0.032,3.499
0,20950016,8082.490,0.032,3.494
0,20960016,8086.348,0.032,3.491
0,20970006,8090.202,0.032,3.487
0,20980002,8094.059,0.032,3.486
0,20990016,8097.922,0.032,3.488
0,21000012,8101.779,0.032,3.492
0,21010016,8105.638,0.032,3.497
0,21020012,8109.495,0.032,3.499
0,21030000,8113.348,0.032,3.495
0,21040014,8117.211,0.032,3.492
0,21050000,8121.064,0.032,3.488
0,21060000,8124.922,0.032,3.485
0,21070016,8128.786,0.032,3.487
0,21080016,8132.644,0.032,3.490
0,21090010,8136.500,0.032,3.496
0,21100006,8140.356,0.032,3.498
0,21110006,8144.214,0.032,3.497
0,21120016,8148.076,0.032,3.494
0,21130002,8151.929,0.032,3.488
0,21140000,8155.786,0.032,3.486
0,21150002,8159.645,0.032,3.485
0,21160006,8163.504,0.032,3.491
0,21170000,8167.360,0.032,3.494
0,21180004,8171.219,0.032,3.498
0,21190000,8175.076,0.032,3.499
0,21200010,8178.938,0.032,3.494
0,21210010,8182.796,0.032,3.492
0,21220002,8186.650,0.032,3.487
0,21230004,8190.509,0.032,3.485
0,21240014,8194.371,0.032,3.488
0,21250010,8198.228,0.032,3.492
0,21260000,8202.082,0.032,3.496
0,21270014,8205.945,0.032,3.499
0,21280002,8209.798,0.032,3.496
0,21290004,8213.657,0.032,3.492
0,21300014,8217.519,0.032,3.488
0,21310010,8221.375,0.032,3.484
0,21320004,8225.231,0.032,3.488
0,21330006,8229.090,0.032,3.492
0,21340010,8232.949,0.032,3.496
0,21350010,8236.807,0.032,3.498
0,21360012,8240.666,0.032,3.497
0,21370010,8244.523,0.032,3.493
0,21380016,8248.384,0.032,3.488
0,21390012,8252.240,0.032,3.485
0,21400010,8256.097,0.032,3.486
0,21410012,8259.956,0.032,3.491
0,21420004,8263.811,0.032,3.495
0,21430006,8267.670,0.032,3.498
0,21440006,8271.528,0.032,3.498
0,21450014,8275.389,0.032,3.494
0,21460000,8279.241,0.032,3.490
0,21470012,8283.104,0.032,3.486
0,21480014,8286.963,0.032,3.485
0,21490002,8290.816,0.032,3.489
0,21500016,8294.680,0.032,3.492
0,21510008,8298.534,0.032,3.498
0,21521378,8302.921,0.037,3.502
0,21530008,8306.250,0.028,3.489
0,21540016,8310.111,0.032,3.492
0,21550016,8313.969,0.032,3.488
0,21560002,8317.822,0.032,3.485
0,21570002,8321.680,0.032,3.486
0,21580016,8325.543,0.032,3.493
0,21590002,8329.396,0.032,3.496
0,21600000,8333.253,0.032,3.498
0,21610000,8337.111,0.032,3.496
0,21620012,8340.974,0.032,3.492
0,21630018,8344.834,0.032,3.489
0,21640012,8348.690,0.032,3.484
0,21650006,8352.545,0.032,3.489
0,21660010,8356.405,0.032,3.490
0,21670008,8360.262,0.032,3.494
0,21680002,8364.118,0.032,3.498
0,21690016,8367.981,0.032,3.497
0,21700008,8371.836,0.032,3.494
0,21710014,8375.696,0.032,3.489
0,21720012,8379.554,0.032,3.485
0,21730010,8383.411,0.032,3.486
0,21740014,8387.270,0.032,3.490
0,21750004,8391.125,0.032,3.493
0,21760006,8394.983,0.032,3.497
0,21770000,8398.839,0.032,3.499
0,21780010,8402.701,0.032,3.494
0,21790012,8406.560,0.032,3.491
0,21800010,8410.417,0.032,3.487
0,21810012,8414.276,0.032,3.485
0,21820002,8418.130,0.032,3.489
0,21830000,8421.987,0.032,3.491
0,21840010,8425.849,0.032,3.496
0,21850008,8429.706,0.032,3.499
0,21860014,8433.566,0.032,3.496
0,21870010,8437.423,0.032,3.492
0,21880002,8441.278,0.032,3.488
0,21890018,8445.142,0.032,3.483
0,21900018,8449.000,0.032,3.488
0,21910012,8452.855,0.032,3.491
0,21920006,8456.711,0.032,3.495
0,21930000,8460.567,0.032,3.498
0,21940002,8464.426,0.032,3.497
0,21950012,8468.287,0.032,3.493
0,21960000,8472.141,0.032,3.488
0,21970016,8476.005,0.032,3.486
0,21980008,8479.860,0.032,3.486
0,21990012,8483.719,0.032,3.490
0,22000002,8487.573,0.032,3.493
0,22010014,8491.436,0.032,3.499
0,22020010,8495.293,0.032,3.498
0,22030018,8499.154,0.032,3.494
0,22040016,8503.011,0.032,3.488
0,22050014,8506.868,0.032,3.487
0,22060016,8510.727,0.032,3.486
0,22070006,8514.581,0.032,3.488
0,22080002,8518.437,0.032,3.493
0,22090002,8522.295,0.032,3.496
0,22100012,8526.157,0.032,3.499
0,22110000,8530.011,0.032,3.496
0,22120016,8533.875,0.032,3.492
0,22130008,8537.730,0.032,3.488
0,22140012,8541.589,0.032,3.484
0,22150000,8545.443,0.032,3.487
0,22160012,8549.305,0.032,3.492
0,22170002,8553.159,0.032,3.496
0,22180018,8557.023,0.032,3.500
0,22190002,8560.875,0.032,3.495
0,22200014,8564.738,0.032,3.493
0,22210006,8568.593,0.032,3.490
0,22220004,8572.450,0.032,3.484
0,22230016,8576.313,0.032,3.487
0,22240016,8580.171,0.032,3.490
0,22250014,8584.028,0.032,3.495
0,22260016,8587.887,0.032,3.498
0,22270016,8591.745,0.032,3.499
0,22280008,8595.599,0.032,3.493
0,22290012,8599.459,0.032,3.490
0,22300008,8603.315,0.032,3.486
0,22310008,8607.173,0.032,3.485
0,22320000,8611.028,0.032,3.490
0,22330012,8614.891,0.032,3.493
0,22340016,8618.750,0.032,3.497
0,22350010,8622.606,0.032,3.498
0,22360014,8626.466,0.032,3.495
0,22370014,8630.324,0.032,3.492
0,22380008,8634.179,0.032,3.486
0,22390008,8638.037,0.032,3.485
0,22400014,8641.898,0.032,3.488
0,22410012,8645.755,0.032,3.493
0,22420016,8649.614,0.032,3.495
0,22430010,8653.470,0.032,3.500
0,22440014,8657.330,0.032,3.496
0,22450006,8661.184,0.032,3.491
0,22460000,8665.040,0.032,3.488
0,22470000,8668.898,0.032,3.485
0,22480014,8672.762,0.032,3.487
0,22490016,8676.620,0.032,3.491
0,22500006,8680.474,0.032,3.495
0,22510016,8684.336,0.032,3.499
0,22520016,8688.194,0.032,3.497
0,22530010,8692.050,0.032,3.494
0,22540016,8695.910,0.032,3.489
0,22550014,8699.767,0.032,3.484
0,22560010,8703.624,0.032,3.487
0,22570014,8707.483,0.032,3.490
0,22580010,8711.340,0.032,3.494
0,22590010,8715.198,0.032,3.497
0,22600010,8719.056,0.032,3.499
0,22610014,8722.915,0.032,3.494
0,22620000,8726.768,0.032,3.491
0,22630014,8730.631,0.032,3.487
0,22640014,8734.489,0.032,3.484
0,22650002,8738.343,0.032,3.488
0,22660018,8742.207,0.032,3.493
0,22670006,8746.060,0.032,3.495
0,22680002,8749.917,0.032,3.500
0,22690008,8753.777,0.032,3.497
0,22700012,8757.636,0.032,3.490
0,22710016,8761.496,0.032,3.494
0,22720018,8765.355,0.032,3.476
0,22730004,8769.207,0.032,3.488
0,22740000,8773.064,0.032,3.491
0,22750016,8776.928,0.032,3.496
0,22760008,8780.783,0.032,3.499
0,22770004,8784.639,0.032,3.496
0,22780014,8788.501,0.032,3.492
0,22790014,8792.359,0.032,3.489
0,22800014,8796.217,0.032,3.487
0,22810008,8800.073,0.032,3.485
0,22820004,8803.929,0.032,3.489
0,22830008,8807.789,0.032,3.495
0,22840002,8811.644,0.032,3.498
0,22850014,8815.507,0.032,3.499
0,22860000,8819.360,0.032,3.493
0,22870016,8823.224,0.032,3.491
0,22880006,8827.078,0.032,3.485
0,22890002,8830.934,0.032,3.486
0,22900010,8834.795,0.032,3.489
0,22910004,8838.651,0.032,3.492
0,22920000,8842.508,0.032,3.498
0,22930010,8846.369,0.032,3.499
0,22940012,8850.228,0.032,3.495
0,22950008,8854.085,0.032,3.491
0,22960002,8857.940,0.032,3.487
0,22970016,8861.804,0.032,3.485
0,22980004,8865.657,0.032,3.488
0,22990018,8869.520,0.032,3.492
0,23000000,8873.371,0.032,3.496
0,23010014,8877.235,0.032,3.498
0,23020014,8881.093,0.032,3.496
0,23030006,8884.948,0.032,3.493
0,23040010,8888.807,0.032,3.488
0,23050014,8892.667,0.032,3.485
0,23060006,8896.522,0.032,3.486
0,23070004,8900.379,0.032,3.490
0,23080010,8904.239,0.032,3.495
0,23090002,8908.094,0.032,3.499
0,23100018,8911.958,0.032,3.497
0,23110006,8915.812,0.032,3.493
0,23120006,8919.670,0.032,3.489
0,23130004,8923.527,0.032,3.487
0,23140018,8927.390,0.032,3.485
0,23150000,8931.241,0.032,3.490
0,23160010,8935.103,0.032,3.493
0,23170010,8938.961,0.032,3.497
0,23180006,8942.818,0.032,3.498
0,23190010,8946.677,0.032,3.495
0,23200010,8950.535,0.032,3.491
0,23210014,8954.395,0.032,3.487
0,23220014,8958.253,0.032,3.484
0,23230000,8962.105,0.032,3.489
0,23240010,8965.967,0.032,3.492
0,23250012,8969.826,0.032,3.497
0,23260010,8973.683,0.032,3.498
0,23270008,8977.540,0.032,3.495
0,23280002,8981.396,0.032,3.492
0,23290008,8985.256,0.032,3.487
0,23300002,8989.112,0.032,3.485
0,23310014,8992.975,0.032,3.487
0,23320010,8996.831,0.032,3.491
0,23330014,9000.690,0.032,3.496
0,23340006,9004.545,0.032,3.498
0,23350004,9008.403,0.032,3.498
0,23360014,9012.264,0.032,3.493
0,23370002,9016.118,0.032,3.489
0,23380012,9019.980,0.032,3.485
0,23390006,9023.835,0.032,3.486
0,23400006,9027.693,0.032,3.490
0,23410012,9031.554,0.032,3.495
0,23420010,9035.411,0.032,3.498
0,23430002,9039.266,0.032,3.498
0,23440010,9043.127,0.032,3.495
0,23450010,9046.985,0.032,3.490
0,23460000,9050.839,0.032,3.486
0,23470014,9054.702,0.032,3.485
0,23480012,9058.560,0.032,3.490
0,23490006,9062.415,0.032,3.493
0,23500006,9066.273,0.032,3.497
0,23510000,9070.129,0.032,3.499
0,23520000,9073.987,0.032,3.495
0,23530014,9077.850,0.032,3.491
0,23540002,9081.704,0.032,3.488
0,23550018,9085.568,0.032,3.485
0,23560004,9089.420,0.032,3.488
0,23570016,9093.283,0.032,3.491
0,23580000,9097.135,0.032,3.496
0,23590012,9100.997,0.032,3.498
0,23600014,9104.856,0.032,3.497
0,23610006,9108.711,0.032,3.493
0,23620006,9112.569,0.032,3.489
0,23630002,9116.425,0.032,3.484
0,23681136,9136.153,0.165,0.428
0,23681552,9136.313,0.001,3.297
0,23681976,9136.477,0.001,3.299
0,23682398,9136.640,0.001,3.291
0,23682828,9136.806,0.001,3.333
0,23690016,9139.579,0.023,3.292
0,23700012,9143.435,0.032,3.291
0,23750696,9162.989,0.163,0.418
0,23751124,9163.154,0.001,3.202
0,23751558,9163.322,0.001,3.210
0,23751990,9163.488,0.001,3.208
0,23752432,9163.659,0.001,3.212
0,23760004,9166.580,0.024,3.199
0,23770006,9170.439,0.032,3.195
0,23821556,9190.327,0.166,0.358
0,23821998,9190.497,0.001,3.097
0,23822452,9190.672,0.001,3.116
0,23822900,9190.845,0.001,3.102
0,23823360,9191.023,0.001,3.085
0,23830008,9193.588,0.022,3.097
0,23840008,9197.446,0.032,3.099
0,23878154,9212.162,0.123,0.542
0,23878594,9212.332,0.001,3.091
0,23879050,9212.508,0.001,3.103
0,23880010,9212.878,0.003,3.095
0,23890014,9216.738,0.032,3.087
0,23900008,9220.593,0.032,3.091
0,23942294,9236.907,0.136,0.250
0,23942722,9237.072,0.001,3.222
0,23943156,9237.240,0.001,3.202
0,23943590,9237.407,0.001,3.193
0,23950012,9239.885,0.021,3.188
0,23960020,9243.746,0.032,3.186
0,23970000,9247.596,0.032,3.187
0,23980008,9251.457,0.032,3.191
0,23990004,9255.314,0.032,3.194
0,24000010,9259.174,0.032,3.199
0,24010002,9263.029,0.032,3.198
0,24050182,9278.530,0.129,0.699
0,24050596,9278.690,0.001,3.302
0,24051034,9278.859,0.001,3.291
0,24051460,9279.023,0.001,3.307
0,24060008,9282.321,0.028,3.288
0,24070004,9286.178,0.032,3.293
0,24080014,9290.040,0.032,3.297
0,24123494,9306.814,0.140,0.380
0,24123886,9306.965,0.001,3.494
0,24124282,9307.118,0.001,3.481
0,24124680,9307.272,0.001,3.523
0,24130016,9309.330,0.017,3.481
0,24140014,9313.187,0.032,3.488
0,24150000,9317.040,0.032,3.491
0,24160008,9320.901,0.032,3.496
0,24170006,9324.758,0.032,3.499
0,24180008,9328.617,0.032,3.496
0,24190010,9332.476,0.032,3.492
0,24200006,9336.332,0.032,3.490
0,24210004,9340.190,0.032,3.484
0,24220002,9344.047,0.032,3.487
0,24230000,9347.904,0.032,3.490
0,24240010,9351.766,0.032,3.495
0,24250016,9355.626,0.032,3.497
0,24260018,9359.485,0.032,3.498
0,24270012,9363.341,0.032,3.494
0,24280016,9367.200,0.032,3.490
0,24290012,9371.057,0.032,3.486
0,24300010,9374.914,0.032,3.486
0,24310014,9378.773,0.032,3.489
0,24320012,9382.630,0.032,3.493
0,24330014,9386.489,0.032,3.497
0,24340012,9390.346,0.032,3.499
0,24350002,9394.201,0.032,3.496
0,24360006,9398.060,0.032,3.491
0,24370004,9401.917,0.032,3.486
0,24380010,9405.778,0.032,3.485
0,24390004,9409.633,0.032,3.489
0,24400006,9413.492,0.032,3.490
0,24410018,9417.355,0.032,3.497
0,24420016,9421.212,0.032,3.499
0,24430004,9425.065,0.032,3.495
0,24440004,9428.923,0.032,3.494
0,24450016,9432.786,0.032,3.488
0,24460006,9436.640,0.032,3.485
0,24470000,9440.496,0.032,3.487
0,24480002,9444.354,0.032,3.491
0,24490012,9448.216,0.032,3.493
0,24500014,9452.075,0.032,3.500
0,24510016,9455.934,0.032,3.497
0,24520014,9459.791,0.032,3.493
0,24530000,9463.644,0.032,3.490
0,24540000,9467.502,0.032,3.485
0,24550000,9471.360,0.032,3.486
0,24560012,9475.222,0.032,3.490
0,24570002,9479.076,0.032,3.493
0,24580010,9482.937,0.032,3.497
0,24590010,9486.795,0.032,3.500
0,24600002,9490.650,0.032,3.494
0,24610004,9494.509,0.032,3.490
0,24620000,9498.365,0.032,3.487
0,24630000,9502.223,0.032,3.485
0,24640014,9506.087,0.032,3.487
0,24650012,9509.944,0.032,3.493
0,24660016,9513.804,0.032,3.496
0,24670014,9517.661,0.032,3.498
0,24680004,9521.515,0.032,3.497
0,24690004,9525.373,0.032,3.491
0,24700014,9529.235,0.032,3.489
0,24710016,9533.094,0.032,3.484
0,24720014,9536.951,0.032,3.488
0,24730018,9540.810,0.032,3.491
0,24740010,9544.665,0.032,3.495
0,24750006,9548.522,0.032,3.499
0,24760012,9552.382,0.032,3.497
0,24770010,9556.239,0.032,3.493
0,24780016,9560.099,0.032,3.490
0,24790014,9563.957,0.032,3.484
0,24800012,9567.814,0.032,3.486
0,24810002,9571.668,0.032,3.491
0,24820016,9575.531,0.032,3.493
0,24830000,9579.383,0.032,3.498
0,24840000,9583.241,0.032,3.498
0,24850010,9587.103,0.032,3.495
0,24860016,9590.963,0.032,3.489
0,24870014,9594.821,0.032,3.487
0,24880018,9598.680,0.032,3.484
0,24890010,9602.535,0.032,3.488
0,24900010,9606.393,0.032,3.493
0,24910016,9610.253,0.032,3.498
0,24920000,9614.105,0.032,3.498
0,24930004,9617.965,0.032,3.497
0,24940008,9621.824,0.032,3.490
0,24950002,9625.680,0.032,3.488
0,24960006,9629.539,0.032,3.485
0,24970000,9633.395,0.032,3.488
0,24980002,9637.254,0.032,3.490
0,24990012,9641.116,0.032,3.497
0,25000012,9644.974,0.032,3.499
0,25010000,9648.827,0.032,3.495
0,25020018,9652.692,0.032,3.493
0,25030010,9656.547,0.032,3.489
0,25040014,9660.406,0.032,3.485
0,25050010,9664.263,0.032,3.486
0,25060018,9668.124,0.032,3.491
0,25070012,9671.980,0.032,3.494
0,25080010,9675.837,0.032,3.498
0,25090016,9679.697,0.032,3.499
0,25100014,9683.554,0.032,3.494
0,25110016,9687.413,0.032,3.490
0,25120000,9691.265,0.032,3.486
0,25130018,9695.130,0.032,3.485
0,25140008,9698.984,0.032,3.489
0,25150006,9702.841,0.032,3.493
0,25160010,9706.701,0.032,3.497
0,25170012,9710.559,0.032,3.499
0,25180004,9714.414,0.032,3.496
0,25190006,9718.273,0.032,3.491
0,25200002,9722.130,0.032,3.486
0,25210006,9725.989,0.032,3.485
0,25220000,9729.845,0.032,3.488
0,25230000,9733.703,0.032,3.491
0,25240008,9737.564,0.032,3.496
0,25250006,9741.421,0.032,3.501
0,25260010,9745.281,0.032,3.495
0,25270010,9749.139,0.032,3.494
0,25280004,9752.994,0.032,3.486
0,25290004,9756.852,0.032,3.485
0,25300018,9760.716,0.032,3.488
0,25310016,9764.573,0.032,3.490
0,25320004,9768.426,0.032,3.494
0,25330002,9772.283,0.032,3.499
0,25340006,9776.143,0.032,3.498
0,25350006,9780.001,0.032,3.493
0,25360010,9783.860,0.032,3.490
0,25370008,9787.718,0.032,3.484
0,25380012,9791.577,0.032,3.486
0,25390000,9795.431,0.032,3.491
0,25400014,9799.294,0.032,3.493
0,25410000,9803.146,0.032,3.498
0,25420018,9807.011,0.032,3.498
0,25430010,9810.866,0.032,3.494
0,25440014,9814.726,0.032,3.491
0,25450008,9818.582,0.032,3.486
0,25460012,9822.441,0.032,3.484
0,25470004,9826.296,0.032,3.490
0,25480004,9830.154,0.032,3.492
0,25490014,9834.016,0.032,3.496
0,25500008,9837.871,0.032,3.500
0,25510000,9841.726,0.032,3.496
0,25520004,9845.586,0.032,3.491
0,25530012,9849.447,0.032,3.487
0,25540014,9853.306,0.032,3.484
0,25550010,9857.162,0.032,3.488
0,25560014,9861.022,0.032,3.491
0,25570002,9864.875,0.032,3.495
0,25580002,9868.733,0.032,3.500
0,25590006,9872.593,0.032,3.496
0,25600002,9876.449,0.032,3.492
0,25610010,9880.310,0.032,3.489
0,25620014,9884.170,0.032,3.486
0,25630012,9888.027,0.032,3.486
0,25640018,9891.887,0.032,3.491
0,25650010,9895.742,0.032,3.493
0,25660012,9899.601,0.032,3.499
0,25670014,9903.460,0.032,3.498
0,25680012,9907.317,0.032,3.494
0,25690000,9911.170,0.032,3.490
0,25700000,9915.028,0.032,3.486
0,25710002,9918.887,0.032,3.485
0,25720016,9922.750,0.032,3.489
0,25730012,9926.607,0.032,3.493
0,25740002,9930.461,0.032,3.497
0,25750002,9934.319,0.032,3.499
0,25760010,9938.180,0.032,3.495
0,25770014,9942.039,0.032,3.491
0,25780006,9945.894,0.032,3.488
0,25790008,9949.753,0.032,3.484
0,25800004,9953.610,0.032,3.488
0,25810006,9957.468,0.032,3.491
0,25820010,9961.328,0.032,3.496
0,25830010,9965.186,0.032,3.500
0,25840014,9969.045,0.032,3.496
0,25850016,9972.904,0.032,3.492
0,25860004,9976.757,0.032,3.489
0,25870008,9980.617,0.032,3.485
0,25880002,9984.473,0.032,3.487
0,25890010,9988.334,0.032,3.490
0,25900002,9992.189,0.032,3.495
0,25910018,9996.053,0.032,3.498
0,25920004,9999.905,0.032,3.498
0,25930016,10003.768,0.032,3.494
0,25940004,10007.621,0.032,3.490
0,25950004,10011.479,0.032,3.485
0,25960006,10015.338,0.032,3.486
0,25970016,10019.200,0.032,3.490
0,25980014,10023.057,0.032,3.493
0,25990014,10026.915,0.032,3.498
0,26000012,10030.772,0.032,3.498
0,26010006,10034.628,0.032,3.496
0,26020014,10038.489,0.032,3.490
0,26030008,10042.345,0.032,3.487
0,26040016,10046.206,0.032,3.484
0,26050010,10050.062,0.032,3.488
0,26060008,10053.919,0.032,3.492
0,26070012,10057.778,0.032,3.497
0,26080012,10061.636,0.032,3.499
0,26090002,10065.490,0.032,3.495
0,26100002,10069.348,0.032,3.492
0,26110010,10073.209,0.032,3.489
0,26120014,10077.069,0.032,3.484
0,26130012,10080.926,0.032,3.488
0,26140014,10084.785,0.032,3.491
0,26150006,10088.640,0.032,3.495
0,26160006,10092.498,0.032,3.499
0,26170010,10096.357,0.032,3.497
0,26180008,10100.215,0.032,3.492
0,26190016,10104.076,0.032,3.490
0,26200016,10107.934,0.032,3.485
0,26210016,10111.792,0.032,3.486
0,26220002,10115.644,0.032,3.491
0,26230000,10119.501,0.032,3.494
0,26240000,10123.359,0.032,3.498
0,26250002,10127.218,0.032,3.497
0,26260014,10131.081,0.032,3.494
0,26270000,10134.933,0.032,3.491
0,26280018,10138.798,0.032,3.487
0,26290002,10142.650,0.032,3.484
0,26300008,10146.510,0.032,3.489
0,26310006,10150.368,0.032,3.493
0,26320010,10154.227,0.032,3.497
0,26330008,10158.084,0.032,3.498
0,26340000,10161.939,0.032,3.495
0,26350000,10165.797,0.032,3.492
0,26360014,10169.661,0.032,3.488
0,26370014,10173.519,0.032,3.484
0,26380010,10177.375,0.032,3.488
0,26390012,10181.234,0.032,3.492
0,26400016,10185.093,0.032,3.496
0,26410000,10188.945,0.032,3.499
0,26420006,10192.806,0.032,3.496
0,26430006,10196.664,0.032,3.492
0,26440012,10200.524,0.032,3.490
0,26450016,10204.383,0.032,3.484
0,26460014,10208.241,0.032,3.487
0,26470016,10212.099,0.032,3.490
0,26480010,10215.955,0.032,3.494
0,26490008,10219.812,0.032,3.499
0,26500012,10223.672,0.032,3.506
0,26510010,10227.529,0.032,3.485
0,26520016,10231.389,0.032,3.490
0,26530008,10235.244,0.032,3.485
0,26540012,10239.104,0.032,3.485
0,26550018,10242.964,0.032,3.490
0,26560012,10246.820,0.032,3.492
0,26570012,10250.678,0.032,3.498
0,26580002,10254.532,0.032,3.499
0,26590004,10258.391,0.032,3.494
0,26600002,10262.248,0.032,3.492
0,26610014,10266.110,0.032,3.486
0,26620010,10269.967,0.032,3.485
0,26630004,10273.823,0.032,3.488
0,26640002,10277.680,0.032,3.492
0,26650006,10281.539,0.032,3.496
0,26660000,10285.395,0.032,3.499
0,26670002,10289.254,0.032,3.496
0,26680014,10293.116,0.032,3.492
0,26690002,10296.970,0.032,3.489
0,26700002,10300.828,0.032,3.485
0,26710016,10304.691,0.032,3.486
0,26720014,10308.548,0.032,3.492
0,26730002,10312.402,0.032,3.495
0,26740016,10316.265,0.032,3.498
0,26750006,10320.119,0.032,3.498
0,26760014,10323.980,0.032,3.493
0,26770000,10327.833,0.032,3.489
