repeat,tsc,us,vporzmm_vz Cycles,vporzmm_vz Unhalt_GHz
2,19900008,7677.398,0.032,3.296
2,19910004,7681.255,0.032,3.300
2,19920012,7685.116,0.032,3.294
2,19930006,7688.972,0.032,3.292
2,19940012,7692.832,0.032,3.289
2,19950012,7696.690,0.032,3.285
2,19960000,7700.543,0.032,3.289
2,19970016,7704.407,0.032,3.292
2,19980004,7708.261,0.032,3.295
2,19990018,7712.124,0.032,3.299
2,20000004,7715.977,0.032,3.298
2,20010016,7719.839,0.032,3.293
2,20020004,7723.693,0.032,3.289
2,20030018,7727.556,0.032,3.286
2,20040010,7731.411,0.032,3.287
2,20050012,7735.270,0.032,3.291
2,20060002,7739.124,0.032,3.294
2,20070006,7742.983,0.032,3.298
2,20080006,7746.841,0.032,3.299
2,20090016,7750.703,0.032,3.294
2,20100018,7754.562,0.032,3.289
2,20110012,7758.418,0.032,3.288
2,20120010,7762.275,0.032,3.285
2,20130012,7766.134,0.032,3.290
2,20140006,7769.989,0.032,3.292
2,20150002,7773.846,0.032,3.298
2,20160004,7777.705,0.032,3.299
2,20170018,7781.568,0.032,3.296
2,20180006,7785.421,0.032,3.292
2,20190012,7789.282,0.032,3.289
2,20200012,7793.140,0.032,3.286
2,20210020,7797.001,0.032,3.288
2,20220014,7800.856,0.032,3.292
2,20230016,7804.715,0.032,3.297
2,20240012,7808.572,0.032,3.305
2,20250002,7812.426,0.032,3.291
2,20260016,7816.289,0.032,3.293
2,20270008,7820.144,0.032,3.289
2,20280008,7824.002,0.032,3.286
2,20290004,7827.858,0.032,3.287
2,20300018,7831.722,0.032,3.292
2,20310000,7835.573,0.032,3.294
2,20320002,7839.432,0.032,3.298
2,20330010,7843.293,0.032,3.298
2,20340010,7847.151,0.032,3.294
2,20350016,7851.011,0.032,3.290
2,20360016,7854.869,0.032,3.286
2,20370016,7858.727,0.032,3.287
2,20380002,7862.580,0.032,3.291
2,20390000,7866.437,0.032,3.292
2,20400006,7870.297,0.032,3.299
2,20410008,7874.156,0.032,3.299
2,20420004,7878.012,0.032,3.295
2,20430018,7881.876,0.032,3.292
2,20440016,7885.733,0.032,3.287
2,20450016,7889.591,0.032,3.285
2,20460008,7893.446,0.032,3.290
2,20470010,7897.304,0.032,3.292
2,20480000,7901.159,0.032,3.297
2,20490000,7905.017,0.032,3.299
2,20500016,7908.881,0.032,3.295
2,20510016,7912.739,0.032,3.293
2,20520006,7916.593,0.032,3.289
2,20530010,7920.452,0.032,3.285
2,20540004,7924.308,0.032,3.288
2,20550008,7928.168,0.032,3.291
2,20560000,7932.023,0.032,3.295
2,20570002,7935.881,0.032,3.300
2,20580008,7939.742,0.032,3.297
2,20590008,7943.600,0.032,3.295
2,20600020,7947.462,0.032,3.289
2,20610018,7951.319,0.032,3.285
2,20620000,7955.170,0.032,3.287
2,20630006,7959.031,0.032,3.291
2,20640002,7962.887,0.032,3.294
2,20650016,7966.751,0.032,3.298
2,20660000,7970.602,0.032,3.299
2,20670010,7974.464,0.032,3.294
2,20680016,7978.325,0.032,3.291
2,20690010,7982.180,0.032,3.287
2,20700012,7986.039,0.032,3.286
2,20710002,7989.893,0.032,3.290
2,20720000,7993.750,0.032,3.293
2,20730008,7997.611,0.032,3.297
2,20740010,8001.470,0.032,3.299
2,20750000,8005.324,0.032,3.296
2,20760004,8009.184,0.032,3.292
2,20770018,8013.047,0.032,3.287
2,20780000,8016.898,0.032,3.286
2,20790010,8020.760,0.032,3.288
2,20800014,8024.620,0.032,3.292
2,20810004,8028.474,0.032,3.297
2,20820006,8032.333,0.032,3.299
2,20830008,8036.191,0.032,3.297
2,20840018,8040.053,0.032,3.293
2,20850014,8043.910,0.032,3.290
2,20860018,8047.769,0.032,3.285
2,20870014,8051.626,0.032,3.286
2,20880010,8055.482,0.032,3.293
2,20890018,8059.343,0.032,3.294
2,20900014,8063.199,0.032,3.299
2,20910018,8067.059,0.032,3.298
2,20920006,8070.912,0.032,3.292
2,20930002,8074.769,0.032,3.291
2,20940016,8078.632,0.032,3.287
2,20950014,8082.489,0.032,3.286
2,20960000,8086.342,0.032,3.290
2,20970012,8090.205,0.032,3.294
2,20980016,8094.064,0.032,3.298
2,20990014,8097.921,0.032,3.298
2,21000004,8101.776,0.032,3.296
2,21010004,8105.633,0.032,3.290
2,21020014,8109.495,0.032,3.289
2,21030012,8113.353,0.032,3.286
2,21040000,8117.206,0.032,3.288
2,21050004,8121.065,0.032,3.293
2,21060006,8124.924,0.032,3.295
2,21070010,8128.784,0.032,3.300
2,21080010,8132.642,0.032,3.296
2,21090004,8136.497,0.032,3.292
2,21100000,8140.354,0.032,3.289
2,21110016,8144.218,0.032,3.286
2,21120012,8148.074,0.032,3.288
2,21130012,8151.932,0.032,3.291
2,21140000,8155.786,0.032,3.295
2,21150010,8159.648,0.032,3.299
2,21160014,8163.507,0.032,3.297
2,21170004,8167.361,0.032,3.294
2,21180012,8171.222,0.032,3.290
2,21190000,8175.076,0.032,3.286
2,21200018,8178.941,0.032,3.286
2,21210014,8182.797,0.032,3.291
2,21220008,8186.653,0.032,3.294
2,21230004,8190.509,0.032,3.298
2,21240000,8194.366,0.032,3.299
2,21250012,8198.228,0.032,3.294
2,21260014,8202.087,0.032,3.292
2,21270004,8205.941,0.032,3.288
2,21280002,8209.798,0.032,3.285
2,21290006,8213.658,0.032,3.290
2,21300000,8217.514,0.032,3.293
2,21310002,8221.372,0.032,3.296
2,21320016,8225.236,0.032,3.298
2,21330006,8229.090,0.032,3.296
2,21340018,8232.952,0.032,3.293
2,21350002,8236.804,0.032,3.288
2,21360018,8240.668,0.032,3.286
2,21370006,8244.522,0.032,3.287
2,21380008,8248.381,0.032,3.294
2,21390014,8252.241,0.032,3.295
2,21400012,8256.098,0.032,3.298
2,21410016,8259.958,0.032,3.298
2,21420010,8263.813,0.032,3.293
2,21430016,8267.674,0.032,3.289
2,21440010,8271.529,0.032,3.286
2,21450000,8275.383,0.032,3.287
2,21460006,8279.244,0.032,3.291
2,21470016,8283.106,0.032,3.295
2,21480016,8286.964,0.032,3.298
2,21490016,8290.822,0.032,3.298
2,21500004,8294.675,0.032,3.293
2,21510004,8298.533,0.032,3.291
2,21520014,8302.395,0.032,3.287
2,21530008,8306.250,0.032,3.287
2,21540010,8310.109,0.032,3.289
2,21550000,8313.963,0.032,3.293
2,21560000,8317.821,0.032,3.298
2,21570014,8321.685,0.032,3.299
2,21580004,8325.539,0.032,3.295
2,21590002,8329.396,0.032,3.292
2,21600010,8333.257,0.032,3.288
2,21610008,8337.114,0.032,3.285
2,21620014,8340.975,0.032,3.287
2,21630008,8344.830,0.032,3.293
2,21640014,8348.691,0.032,3.296
2,21650012,8352.548,0.032,3.300
2,21660002,8356.402,0.032,3.297
2,21670018,8360.266,0.032,3.293
2,21680008,8364.120,0.032,3.289
2,21690002,8367.976,0.032,3.286
2,21700018,8371.840,0.032,3.288
2,21710010,8375.695,0.032,3.292
2,21720018,8379.556,0.032,3.294
2,21730014,8383.412,0.032,3.299
2,21740000,8387.265,0.032,3.298
2,21750010,8391.127,0.032,3.294
2,21760014,8394.986,0.032,3.290
2,21770004,8398.841,0.032,3.285
2,21780014,8402.702,0.032,3.287
2,21790000,8406.555,0.032,3.289
2,21800012,8410.418,0.032,3.294
2,21810016,8414.277,0.032,3.298
2,21820014,8418.134,0.032,3.299
2,21830002,8421.988,0.032,3.295
2,21840006,8425.847,0.032,3.290
2,21850014,8429.708,0.032,3.289
2,21860010,8433.565,0.032,3.285
2,21870018,8437.426,0.032,3.289
2,21880012,8441.282,0.032,3.292
2,21890020,8445.143,0.032,3.296
2,21900016,8448.999,0.032,3.300
2,21910010,8452.855,0.032,3.296
2,21920002,8456.710,0.032,3.293
2,21930002,8460.568,0.032,3.289
2,21940002,8464.426,0.032,3.285
2,21950010,8468.287,0.032,3.286
2,21960004,8472.142,0.032,3.293
2,21970012,8476.003,0.032,3.295
2,21980010,8479.861,0.032,3.299
2,21990016,8483.721,0.032,3.297
2,22000004,8487.574,0.032,3.294
2,22010008,8491.434,0.032,3.289
2,22020002,8495.289,0.032,3.286
2,22030018,8499.154,0.032,3.286
2,22040018,8503.012,0.032,3.291
2,22050004,8506.864,0.032,3.293
2,22060000,8510.721,0.032,3.300
2,22070002,8514.579,0.032,3.298
2,22080014,8518.442,0.032,3.294
2,22090016,8522.301,0.032,3.291
2,22100008,8526.156,0.032,3.287
2,22110004,8530.012,0.032,3.287
2,22120014,8533.874,0.032,3.289
2,22130006,8537.729,0.032,3.292
2,22140004,8541.586,0.032,3.298
2,22150004,8545.444,0.032,3.299
2,22160008,8549.304,0.032,3.296
2,22170006,8553.161,0.032,3.292
2,22180008,8557.020,0.032,3.289
2,22190008,8560.878,0.032,3.285
2,22200018,8564.739,0.032,3.287
2,22210010,8568.594,0.032,3.293
2,22220016,8572.455,0.032,3.296
2,22230016,8576.313,0.032,3.299
2,22240000,8580.164,0.032,3.297
2,22250018,8584.029,0.032,3.292
2,22260002,8587.881,0.032,3.291
2,22270018,8591.745,0.032,3.285
2,22280016,8595.603,0.032,3.287
2,22290018,8599.461,0.032,3.291
2,22300002,8603.313,0.032,3.295
2,22310000,8607.170,0.032,3.298
2,22320016,8611.035,0.032,3.297
2,22330016,8614.892,0.032,3.295
2,22340000,8618.744,0.032,3.291
2,22350016,8622.608,0.032,3.286
2,22360010,8626.464,0.032,3.286
2,22370012,8630.323,0.032,3.290
2,22380004,8634.178,0.032,3.294
2,22390002,8638.035,0.032,3.299
2,22400002,8641.893,0.032,3.298
2,22410014,8645.756,0.032,3.294
2,22420010,8649.612,0.032,3.292
2,22430020,8653.474,0.032,3.288
2,22440000,8657.324,0.032,3.286
2,22450004,8661.184,0.032,3.288
2,22460008,8665.043,0.032,3.294
2,22470010,8668.902,0.032,3.296
2,22480010,8672.760,0.032,3.299
2,22490010,8676.618,0.032,3.295
2,22500004,8680.474,0.032,3.292
2,22510014,8684.335,0.032,3.290
2,22520012,8688.193,0.032,3.285
2,22530002,8692.047,0.032,3.287
2,22540000,8695.904,0.032,3.291
2,22550006,8699.764,0.032,3.296
2,22560004,8703.622,0.032,3.298
2,22570004,8707.480,0.032,3.298
2,22580016,8711.342,0.032,3.293
2,22590004,8715.196,0.032,3.290
2,22600012,8719.057,0.032,3.286
2,22610012,8722.915,0.032,3.287
2,22620010,8726.772,0.032,3.290
2,22630000,8730.626,0.032,3.294
2,22640016,8734.490,0.032,3.297
2,22650012,8738.347,0.032,3.299
2,22660000,8742.200,0.032,3.294
2,22670018,8746.065,0.032,3.290
2,22680008,8749.919,0.032,3.289
2,22690004,8753.775,0.032,3.285
2,22700008,8757.635,0.032,3.289
2,22710004,8761.491,0.032,3.294
2,22720008,8765.351,0.032,3.296
2,22730004,8769.207,0.032,3.299
2,22740014,8773.069,0.032,3.296
2,22750012,8776.926,0.032,3.292
2,22760018,8780.787,0.032,3.288
2,22770016,8784.644,0.032,3.287
2,22780008,8788.499,0.032,3.288
2,22790010,8792.358,0.032,3.292
2,22800018,8796.219,0.032,3.294
2,22810014,8800.075,0.032,3.300
2,22820014,8803.933,0.032,3.297
2,22830010,8807.790,0.032,3.294
2,22840016,8811.650,0.032,3.289
2,22850014,8815.507,0.032,3.287
2,22860010,8819.364,0.032,3.286
2,22870012,8823.222,0.032,3.292
2,22880002,8827.076,0.032,3.294
2,22890018,8830.941,0.032,3.297
2,22900002,8834.792,0.032,3.299
2,22910012,8838.654,0.032,3.294
2,22920008,8842.511,0.032,3.290
2,22930016,8846.372,0.032,3.288
2,22940012,8850.228,0.032,3.285
2,22950016,8854.088,0.032,3.290
2,22960012,8857.944,0.032,3.294
2,22970000,8861.798,0.032,3.297
2,22980016,8865.662,0.032,3.299
2,22990004,8869.515,0.032,3.294
2,23000018,8873.378,0.032,3.293
2,23010010,8877.233,0.032,3.286
2,23020004,8881.089,0.032,3.288
2,23030012,8884.950,0.032,3.287
2,23040008,8888.807,0.032,3.294
2,23050012,8892.666,0.032,3.301
2,23060018,8896.526,0.032,3.292
2,23070006,8900.380,0.032,3.297
2,23080004,8904.237,0.032,3.293
2,23090014,8908.099,0.032,3.289
2,23100016,8911.958,0.032,3.286
2,23110002,8915.810,0.032,3.287
2,23120006,8919.670,0.032,3.291
2,23130002,8923.526,0.032,3.295
2,23140004,8927.385,0.032,3.299
2,23150012,8931.246,0.032,3.297
2,23160010,8935.103,0.032,3.294
2,23170018,8938.964,0.032,3.290
2,23180012,8942.820,0.032,3.287
2,23193674,8948.091,0.044,3.296
2,23200016,8950.537,0.020,3.279
2,23210012,8954.394,0.032,3.296
2,23220018,8958.254,0.032,3.298
2,23230012,8962.110,0.032,3.299
2,23240000,8965.963,0.032,3.286
2,23250002,8969.822,0.032,3.291
2,23260004,8973.681,0.032,3.289
2,23270014,8977.543,0.032,3.285
2,23280016,8981.401,0.032,3.288
2,23290010,8985.257,0.032,3.293
2,23300008,8989.114,0.032,3.296
2,23310014,8992.975,0.032,3.300
2,23320014,8996.832,0.032,3.297
2,23330004,9000.687,0.032,3.292
2,23340020,9004.551,0.032,3.288
2,23350008,9008.404,0.032,3.287
2,23360016,9012.265,0.032,3.288
2,23370012,9016.122,0.032,3.291
2,23380008,9019.978,0.032,3.295
2,23390010,9023.837,0.032,3.299
2,23400000,9027.691,0.032,3.298
2,23410012,9031.554,0.032,3.292
2,23420004,9035.409,0.032,3.291
2,23430020,9039.273,0.032,3.286
2,23440002,9043.124,0.032,3.287
2,23450014,9046.986,0.032,3.290
2,23460010,9050.843,0.032,3.295
2,23470016,9054.703,0.032,3.298
2,23480018,9058.562,0.032,3.298
2,23490004,9062.414,0.032,3.295
2,23500002,9066.272,0.032,3.291
2,23510002,9070.130,0.032,3.287
2,23520018,9073.994,0.032,3.285
2,23530000,9077.845,0.032,3.290
2,23540012,9081.707,0.032,3.293
2,23550012,9085.565,0.032,3.297
2,23560016,9089.425,0.032,3.298
2,23570010,9093.281,0.032,3.296
2,23580016,9097.141,0.032,3.291
2,23590014,9100.998,0.032,3.289
2,23600010,9104.855,0.032,3.285
2,23610004,9108.710,0.032,3.289
2,23620018,9112.574,0.032,3.291
2,23630012,9116.429,0.032,3.296
2,23640016,9120.289,0.032,3.299
2,23650008,9124.144,0.032,3.298
2,23660002,9127.999,0.032,3.292
2,23670002,9131.857,0.032,3.291
2,23680018,9135.722,0.032,3.285
2,23690008,9139.576,0.032,3.287
2,23700006,9143.433,0.032,3.291
2,23710014,9147.294,0.032,3.295
2,23720002,9151.147,0.032,3.299
2,23730008,9155.008,0.032,3.298
2,23740010,9158.866,0.032,3.294
2,23750000,9162.721,0.032,3.291
2,23760014,9166.584,0.032,3.287
2,23770004,9170.438,0.032,3.285
2,23780020,9174.302,0.032,3.291
2,23790000,9178.153,0.032,3.294
2,23800000,9182.010,0.032,3.296
2,23810002,9185.869,0.032,3.299
2,23820016,9189.733,0.032,3.294
2,23830006,9193.587,0.032,3.292
2,23840000,9197.442,0.032,3.287
2,23850006,9201.303,0.032,3.286
2,23860014,9205.164,0.032,3.289
2,23870006,9209.019,0.032,3.292
2,23880010,9212.878,0.032,3.296
2,23890014,9216.738,0.032,3.299
2,23900008,9220.593,0.032,3.296
2,23910014,9224.454,0.032,3.292
2,23920010,9228.310,0.032,3.290
2,23930006,9232.167,0.032,3.285
2,23940016,9236.028,0.032,3.287
2,23950004,9239.882,0.032,3.293
2,23960012,9243.743,0.032,3.294
2,23970014,9247.602,0.032,3.299
2,23980004,9251.456,0.032,3.297
2,23990004,9255.314,0.032,3.294
2,24000014,9259.176,0.032,3.289
2,24010000,9263.028,0.032,3.287
2,24020014,9266.892,0.032,3.287
2,24030008,9270.747,0.032,3.291
2,24040020,9274.610,0.032,3.294
2,24050004,9278.462,0.032,3.298
2,24060014,9282.324,0.032,3.298
2,24070012,9286.181,0.032,3.295
2,24080012,9290.039,0.032,3.291
2,24090002,9293.893,0.032,3.287
2,24100006,9297.752,0.032,3.285
2,24110008,9301.611,0.032,3.290
2,24120008,9305.469,0.032,3.294
2,24130018,9309.331,0.032,3.296
2,24140020,9313.190,0.032,3.299
2,24150014,9317.045,0.032,3.296
2,24160012,9320.903,0.032,3.291
2,24170000,9324.756,0.032,3.289
2,24180018,9328.621,0.032,3.285
2,24190002,9332.473,0.032,3.288
2,24200012,9336.335,0.032,3.291
2,24210012,9340.193,0.032,3.296
2,24220014,9344.051,0.032,3.300
2,24230018,9347.911,0.032,3.297
2,24240020,9351.770,0.032,3.292
2,24250010,9355.624,0.032,3.289
2,24260004,9359.479,0.032,3.286
2,24270002,9363.337,0.032,3.287
2,24280000,9367.194,0.032,3.291
2,24290012,9371.057,0.032,3.296
2,24300000,9374.910,0.032,3.298
2,24310000,9378.768,0.032,3.298
2,24320018,9382.633,0.032,3.293
2,24330006,9386.486,0.032,3.292
2,24340004,9390.343,0.032,3.288
2,24350006,9394.202,0.032,3.285
2,24360016,9398.064,0.032,3.289
2,24370016,9401.922,0.032,3.295
2,24380018,9405.781,0.032,3.297
2,24390018,9409.639,0.032,3.298
2,24400004,9413.491,0.032,3.296
2,24410012,9417.352,0.032,3.291
2,24420008,9421.209,0.032,3.288
2,24430002,9425.064,0.032,3.285
2,24440000,9428.922,0.032,3.289
2,24450010,9432.784,0.032,3.293
2,24460012,9436.642,0.032,3.295
2,24470002,9440.496,0.032,3.299
2,24480010,9444.358,0.032,3.296
2,24490002,9448.212,0.032,3.294
2,24500016,9452.076,0.032,3.288
2,24510004,9455.929,0.032,3.286
2,24520008,9459.789,0.032,3.288
2,24530016,9463.650,0.032,3.290
2,24540012,9467.506,0.032,3.296
2,24550010,9471.363,0.032,3.299
2,24560010,9475.221,0.032,3.297
2,24570004,9479.077,0.032,3.294
2,24580010,9482.937,0.032,3.290
2,24590000,9486.792,0.032,3.286
2,24600000,9490.650,0.032,3.286
2,24610010,9494.511,0.032,3.291
2,24620008,9498.369,0.032,3.293
2,24630008,9502.227,0.032,3.298
2,24640008,9506.085,0.032,3.297
2,24650012,9509.944,0.032,3.297
2,24660000,9513.797,0.032,3.291
2,24670014,9517.661,0.032,3.287
2,24680006,9521.516,0.032,3.286
2,24690018,9525.378,0.032,3.289
2,24700002,9529.230,0.032,3.292
2,24710010,9533.091,0.032,3.297
2,24720014,9536.951,0.032,3.299
2,24730002,9540.804,0.032,3.296
2,24740008,9544.664,0.032,3.293
2,24750012,9548.524,0.032,3.288
2,24760010,9552.381,0.032,3.287
2,24770000,9556.235,0.032,3.287
2,24780002,9560.094,0.032,3.291
2,24790012,9563.956,0.032,3.296
2,24800008,9567.812,0.032,3.299
2,24810010,9571.671,0.032,3.296
2,24820002,9575.526,0.032,3.294
2,24830010,9579.387,0.032,3.290
2,24840014,9583.247,0.032,3.286
2,24850012,9587.104,0.032,3.288
2,24860010,9590.961,0.032,3.291
2,24870006,9594.817,0.032,3.295
2,24880014,9598.679,0.032,3.297
2,24890000,9602.531,0.032,3.299
2,24900014,9606.395,0.032,3.294
2,24910002,9610.248,0.032,3.291
2,24920012,9614.110,0.032,3.287
2,24930010,9617.967,0.032,3.286
2,24940014,9621.826,0.032,3.289
2,24950004,9625.681,0.032,3.293
2,24960006,9629.539,0.032,3.297
2,24970016,9633.401,0.032,3.299
2,24980010,9637.257,0.032,3.296
2,24990008,9641.114,0.032,3.293
2,25000016,9644.975,0.032,3.287
2,25010010,9648.831,0.032,3.286
2,25020018,9652.692,0.032,3.289
2,25030012,9656.548,0.032,3.291
2,25040014,9660.406,0.032,3.296
2,25050018,9664.266,0.032,3.299
2,25060006,9668.119,0.032,3.296
2,25070006,9671.977,0.032,3.293
2,25080012,9675.838,0.032,3.289
2,25090016,9679.697,0.032,3.287
2,25100014,9683.554,0.032,3.287
2,25110010,9687.411,0.032,3.291
2,25120020,9691.273,0.032,3.297
2,25130000,9695.123,0.032,3.297
2,25140014,9698.986,0.032,3.297
2,25150008,9702.842,0.032,3.295
2,25160010,9706.701,0.032,3.290
2,25170006,9710.557,0.032,3.287
2,25180010,9714.417,0.032,3.285
2,25190004,9718.272,0.032,3.291
2,25200010,9722.133,0.032,3.293
2,25210018,9725.994,0.032,3.298
2,25220012,9729.849,0.032,3.298
2,25230004,9733.704,0.032,3.296
2,25240004,9737.562,0.032,3.292
2,25250004,9741.420,0.032,3.287
2,25260016,9745.283,0.032,3.286
2,25270008,9749.138,0.032,3.288
2,25280018,9753.000,0.032,3.293
2,25290010,9756.855,0.032,3.297
2,25300002,9760.709,0.032,3.299
2,25310000,9764.567,0.032,3.296
2,25320014,9768.430,0.032,3.291
2,25330002,9772.283,0.032,3.289
2,25340006,9776.143,0.032,3.286
2,25350004,9780.000,0.032,3.288
2,25360010,9783.860,0.032,3.292
2,25370004,9787.716,0.032,3.294
2,25380004,9791.574,0.032,3.299
2,25390010,9795.434,0.032,3.297
2,25400000,9799.289,0.032,3.295
2,25410000,9803.146,0.032,3.288
2,25420010,9807.008,0.032,3.286
2,25430010,9810.866,0.032,3.287
2,25440016,9814.727,0.032,3.291
2,25450016,9818.585,0.032,3.293
2,25460016,9822.443,0.032,3.298
2,25470018,9826.301,0.032,3.298
2,25480006,9830.155,0.032,3.296
2,25490010,9834.014,0.032,3.291
2,25500008,9837.871,0.032,3.287
2,25510008,9841.729,0.032,3.286
2,25520012,9845.589,0.032,3.290
2,25530010,9849.446,0.032,3.293
2,25540000,9853.300,0.032,3.296
2,25550018,9857.165,0.032,3.300
2,25560010,9861.020,0.032,3.296
2,25570002,9864.875,0.032,3.293
2,25580014,9868.738,0.032,3.288
2,25590014,9872.596,0.032,3.286
2,25600006,9876.451,0.032,3.288
2,25610012,9880.311,0.032,3.292
2,25620002,9884.165,0.032,3.296
2,25630002,9888.023,0.032,3.299
2,25640004,9891.882,0.032,3.296
2,25650014,9895.744,0.032,3.294
2,25660004,9899.598,0.032,3.289
2,25670000,9903.454,0.032,3.287
2,25680012,9907.317,0.032,3.286
2,25690000,9911.170,0.032,3.290
2,25700006,9915.030,0.032,3.297
2,25710012,9918.891,0.032,3.297
2,25720008,9922.747,0.032,3.298
2,25730004,9926.604,0.032,3.295
2,25740016,9930.466,0.032,3.290
2,25750014,9934.323,0.032,3.287
2,25760008,9938.179,0.032,3.287
2,25770014,9942.039,0.032,3.290
2,25780010,9945.896,0.032,3.294
2,25790016,9949.756,0.033,3.298
2,25800000,9953.608,0.031,3.298
2,25810014,9957.471,0.032,3.295
2,25820008,9961.327,0.032,3.292
2,25830016,9965.188,0.032,3.287
2,25840006,9969.042,0.032,3.285
2,25890930,9988.689,0.164,0.354
2,25891358,9988.854,0.001,3.200
2,25891798,9989.024,0.001,3.195
2,25892236,9989.193,0.001,3.194
2,25892676,9989.362,0.001,3.202
2,25900010,9992.192,0.024,3.192
2,25910004,9996.047,0.032,3.190
2,25949966,10011.465,0.129,0.498
2,25950394,10011.630,0.001,3.183
2,25950828,10011.797,0.001,3.213
2,25951268,10011.967,0.001,3.194
2,25960014,10015.341,0.028,3.200
2,25970010,10019.198,0.032,3.198
2,25980012,10023.056,0.032,3.193
2,25990012,10026.914,0.033,3.192
2,26000008,10030.771,0.032,3.186
2,26010012,10034.630,0.032,3.186
2,26020018,10038.491,0.032,3.192
2,26030018,10042.349,0.032,3.193
2,26040006,10046.202,0.032,3.197
2,26050010,10050.062,0.032,3.199
2,26060006,10053.918,0.032,3.196
2,26098296,10068.690,0.123,0.694
2,26098714,10068.852,0.001,3.321
2,26099132,10069.013,0.001,3.291
2,26100012,10069.352,0.003,3.295
2,26110012,10073.210,0.032,3.292
2,26120016,10077.070,0.032,3.296
2,26130006,10080.924,0.033,3.299
2,26140010,10084.783,0.032,3.296
2,26150008,10088.641,0.032,3.292
2,26160014,10092.501,0.032,3.290
2,26170008,10096.357,0.032,3.284
2,26180012,10100.216,0.032,3.289
2,26190010,10104.073,0.032,3.293
2,26200004,10107.929,0.032,3.295
2,26210010,10111.789,0.032,3.299
2,26220010,10115.647,0.032,3.298
2,26230014,10119.507,0.032,3.292
2,26240018,10123.366,0.032,3.289
2,26250008,10127.221,0.032,3.286
2,26260000,10131.075,0.032,3.288
2,26270004,10134.935,0.032,3.291
2,26280016,10138.798,0.032,3.294
2,26290008,10142.652,0.032,3.297
2,26300000,10146.507,0.032,3.298
2,26310008,10150.368,0.032,3.295
2,26320008,10154.226,0.032,3.290
2,26330020,10158.089,0.032,3.287
2,26340014,10161.945,0.032,3.286
2,26350016,10165.804,0.032,3.289
2,26360002,10169.656,0.032,3.294
2,26370010,10173.517,0.032,3.296
2,26380010,10177.375,0.032,3.299
2,26390006,10181.232,0.032,3.296
2,26400008,10185.090,0.032,3.291
2,26410000,10188.945,0.032,3.289
2,26420014,10192.809,0.032,3.286
2,26430006,10196.664,0.032,3.288
2,26440010,10200.523,0.032,3.292
2,26450006,10204.380,0.032,3.296
2,26460004,10208.237,0.032,3.299
2,26470010,10212.097,0.032,3.297
2,26480006,10215.953,0.032,3.293
2,26490008,10219.812,0.032,3.289
2,26500002,10223.668,0.032,3.286
2,26510018,10227.532,0.032,3.288
2,26520014,10231.389,0.032,3.291
2,26530012,10235.246,0.032,3.295
2,26540004,10239.101,0.032,3.299
2,26550008,10242.960,0.032,3.298
2,26560000,10246.815,0.032,3.294
2,26570000,10250.673,0.032,3.290
2,26580010,10254.535,0.032,3.287
2,26590008,10258.392,0.032,3.286
2,26600010,10262.251,0.032,3.290
2,26610000,10266.105,0.032,3.293
2,26620006,10269.965,0.032,3.297
2,26630016,10273.827,0.032,3.300
2,26640008,10277.682,0.032,3.294
2,26650004,10281.539,0.032,3.292
2,26660008,10285.398,0.032,3.287
2,26670010,10289.257,0.032,3.286
2,26680016,10293.117,0.032,3.289
2,26690016,10296.975,0.032,3.292
2,26700016,10300.833,0.032,3.297
2,26710016,10304.691,0.032,3.299
2,26720004,10308.544,0.032,3.296
2,26730014,10312.406,0.032,3.292
2,26740004,10316.260,0.032,3.289
2,26750000,10320.117,0.032,3.286
2,26760016,10323.981,0.032,3.287
2,26770002,10327.834,0.032,3.292
2,26780018,10331.698,0.032,3.296
2,26790012,10335.553,0.032,3.298
2,26800016,10339.413,0.032,3.298
2,26810004,10343.266,0.032,3.294
2,26820004,10347.124,0.032,3.289
2,26830004,10350.982,0.032,3.287
2,26840016,10354.845,0.032,3.287
2,26850006,10358.699,0.032,3.291
2,26860012,10362.559,0.032,3.294
2,26870014,10366.418,0.032,3.298
2,26880008,10370.274,0.032,3.299
2,26890004,10374.130,0.032,3.295
2,26900018,10377.994,0.032,3.291
2,26910012,10381.849,0.032,3.287
2,26920010,10385.706,0.032,3.285
2,26930012,10389.565,0.033,3.290
2,26940008,10393.422,0.032,3.293
2,26950006,10397.279,0.032,3.296
2,26960014,10401.140,0.032,3.299
2,26970008,10404.996,0.032,3.297
2,26980002,10408.851,0.032,3.291
2,26990016,10412.715,0.032,3.288
2,27000002,10416.567,0.032,3.285
2,27010000,10420.425,0.032,3.289
2,27020012,10424.287,0.032,3.291
2,27030014,10428.146,0.032,3.296
2,27040014,10432.004,0.032,3.300
2,27050012,10435.861,0.032,3.297
2,27060012,10439.719,0.032,3.293
2,27070002,10443.573,0.032,3.289
2,27080014,10447.436,0.032,3.287
2,27090008,10451.292,0.032,3.286
2,27100006,10455.149,0.032,3.291
2,27110000,10459.004,0.032,3.294
2,27120014,10462.868,0.032,3.298
2,27130018,10466.727,0.032,3.299
2,27140002,10470.579,0.032,3.294
2,27150000,10474.436,0.032,3.292
2,27160016,10478.301,0.032,3.286
2,27170012,10482.157,0.032,3.287
2,27180002,10486.011,0.032,3.289
2,27190012,10489.873,0.032,3.294
2,27200012,10493.731,0.032,3.297
2,27210016,10497.590,0.032,3.299
2,27220014,10501.448,0.032,3.295
2,27230020,10505.308,0.032,3.292
